"","phone_id","user_id","dw_kind","platform","os"
"190438","142407",1844853,"courier","app","android"
"190676","142408",1805438,"courier","app","ios"
"190897","142551",421350,"courier","web","windows"
"190960","142562",1917080,"courier","app","ios"
"191344","142632",2052345,"courier","app","android"
"191348","142659",859667,"courier","app","ios"
"191595","142671",404119,"courier","app","ios"
"191751","142718",1540394,"courier","web","windows"
"191991","142735",1830012,"courier","app","ios"
"192121","142737",1780057,"courier","app","ios"
"192185","142776",2097369,"courier","web","windows"
"192281","142845",1958021,"courier","web","windows"
"192424","143038",1565929,"courier","app","android"
"192435","143064",1647213,"courier","web","windows"
"192565","143097",968620,"courier","app","ios"
"192607","143188",1401203,"courier","app","android"
"192831","143209",139696,"courier","app","ios"
"192927","143272",177192,"courier","web","windows"
"193845","143285",1198798,"courier","app","android"
"193955","143322",1977476,"courier","web","windows"
"193997","143348",1640474,"courier","app","android"
"194137","143349",1511103,"courier","web","ios"
"194593","143401",1296712,"courier","app","ios"
"194618","143430",2312502,"courier","app","android"
"194623","143544",1896845,"courier","app","ios"
"194658","143558",1691959,"courier","app","ios"
"194694","143622",1481133,"courier","app","ios"
"194743","143658",1564674,"courier","web","windows"
"195247","14367",1947829,"courier","app","android"
"195355","143919",1459189,"courier","web","windows"
"195436","14394",1833512,"courier","web","windows"
"196129","143972",2250396,"courier","app","ios"
"196153","143978",1277844,"courier","web","windows"
"196157","143978",1277911,"courier","web","windows"
"196408","144022",2409350,"courier","web","windows"
"196414","144091",902786,"courier","app","android"
"196720","144108",2283717,"courier","app","ios"
"196762","144149",154013,"courier","web","mac"
"196834","144184",1645700,"courier","app","ios"
"196966","144394",1102343,"courier","web","windows"
"197470","14441",925263,"courier","app","ios"
"197831","144456",2054936,"courier","web","windows"
"197835","144458",1927399,"courier","web","linux"
"198003","144487",1610915,"courier","app","android"
"198045","1445",1062713,"courier","app","ios"
"199065","144505",1079280,"courier","app","android"
"199173","14451",1994966,"courier","web","mac"
"199329","144620",1473396,"courier","app","ios"
"199728","144709",1570634,"courier","web","android"
"200169","144738",2055953,"courier","app","android"
"200185","144745",1561717,"courier","web","windows"
"200857","144883",735172,"courier","web","mac"
"201081","144913",1840166,"courier","web","windows"
"201305","14496",1657280,"courier","web","windows"
"201306","144967",1794169,"courier","app","ios"
"201318","145001",1432332,"courier","web","windows"
"201578","145028",2191824,"courier","app","ios"
"201760","145141",2208178,"courier","app","android"
"201832","145207",2056004,"courier","web","windows"
"201874","145217",1599666,"courier","web","windows"
"201955","145283",160264,"courier","web","windows"
"202063","145370",1903411,"courier","web","windows"
"202378","145374",1767620,"courier","app","ios"
"202534","14538",1342999,"courier","web","windows"
"202822","145472",1947315,"courier","app","ios"
"202906","145474",2056376,"courier","web","windows"
"202938","145519",767105,"courier","web","windows"
"203775","145536",867109,"courier","app","android"
"203970","145546",1153177,"courier","app","ios"
"204102","145594",566313,"courier","app","android"
"204134","145621",837988,"courier","app","android"
"204238","145621",2760474,"courier","app","android"
"204406","145628",964646,"courier","app","ios"
"204616","145672",1296947,"courier","web","windows"
"204716","145685",1415976,"courier","app","android"
"204924","145784",2527452,"courier","web","windows"
"204925","145828",1047805,"courier","app","android"
"205385","14601",1785911,"courier","web","windows"
"206057","146043",1529160,"courier","web","mac"
"206121","146141",1562244,"courier","app","android"
"206170","146178",2318091,"courier","app","ios"
"206179","146236",1409846,"courier","web","windows"
"206204","146236",1457531,"courier","web","windows"
"206379","146280",1485585,"courier","app","ios"
"206535","146329",1395633,"courier","web","windows"
"206607","14635",1962081,"courier","web","windows"
"206656","146407",1506498,"courier","app","android"
"207056","146509",1654123,"courier","app","ios"
"207308","146555",1091495,"courier","app","ios"
"207462","146778",1211542,"courier","app","ios"
"207562","14678",1513040,"courier","app","android"
"207571","146830",1752836,"courier","web","windows"
"207627","146981",1221029,"courier","web","windows"
"207715","147010",396662,"courier","app","android"
"207785","147065",1404553,"courier","web","windows"
"208108","147262",1213490,"courier","web","android"
"208431","147266",1291838,"courier","web","mac"
"208535","147447",1676236,"courier","web","mac"
"208536","147447",1617192,"courier","web","mac"
"208963","147460",1761018,"courier","app","android"
"209197","147523",1769691,"courier","web","windows"
"209677","147554",1616123,"courier","app","ios"
"209740","147602",1389678,"courier","app","android"
"209861","147746",1030250,"courier","app","ios"
"209910","147782",1578537,"courier","app","android"
"210000","147887",1761650,"courier","web","windows"
"210036","147888",407100,"courier","app","ios"
"210144","1481",2491583,"courier","web","windows"
"210146","14818",412889,"courier","web","mac"
"210254","148206",1438904,"courier","app","android"
"210534","148259",1662518,"courier","app","android"
"210550","148277",1947381,"courier","app","android"
"210630","148292",1592540,"courier","web","android"
"210798","148296",1590285,"courier","web","windows"
"211023","148301",2229618,"courier","web","windows"
"211031","148319",1036332,"courier","web","mac"
"211213","148507",1340910,"courier","app","ios"
"211696","148682",1444841,"courier","web","windows"
"211796","148689",2286041,"courier","app","mac"
"211824","148709",1322387,"courier","web","windows"
"212256","148735",1763430,"courier","web","linux"
"212320","148776",1658305,"courier","app","ios"
"212384","14883",409421,"courier","web","windows"
"216089","148890",1510658,"courier","app","ios"
"216093","148983",1763387,"courier","app","android"
"216309","149024",1233943,"courier","web","android"
"216549","149098",1763526,"courier","web","android"
"216783","14916",1808273,"courier","web","ios"
"216891","149243",1648141,"courier","web","windows"
"216921","14927",1413588,"courier","app","android"
"217113","149310",1764065,"courier","app","ios"
"217161","149326",1604778,"courier","web","windows"
"217513","149342",1247128,"courier","web","windows"
"217669","14942",388989,"courier","app","android"
"217699","14944",218229,"courier","app","android"
"217909","149511",1764475,"courier","web","mac"
"217965","149551",918003,"courier","app","ios"
"218105","149750",945187,"courier","web","windows"
"218287","149754",1765043,"courier","app","ios"
"219375","150102",815715,"courier","web","windows"
"219599","150121",1799903,"courier","web","windows"
"219823","150177",2456081,"courier","web","windows"
"219827","15023",680972,"courier","app","android"
"220031","150605",964389,"courier","app","android"
"220355","150744",2077153,"courier","web","android"
"220375","150759",1105573,"courier","app","android"
"220875","150766",1041260,"courier","app","ios"
"221295","150878",1580591,"courier","app","android"
"221551","150999",1767268,"courier","app","android"
"221641","151033",284938,"courier","app","ios"
"221647","151043",1076284,"courier","web","windows"
"222088","151048",108526,"courier","web","mac"
"222312","151210",1331243,"courier","app","android"
"222412","151332",1174475,"courier","app","ios"
"222522","151440",1021188,"courier","web","windows"
"222570","151536",1248183,"courier","app","android"
"222726","151691",1443378,"courier","app","ios"
"222956","1517",1517015,"courier","web","windows"
"223112","151708",1011710,"courier","app","android"
"223336","151709",222776,"courier","web","windows"
"223417","151738",1770532,"courier","app","android"
"223538","151739",1222678,"courier","web","windows"
"223898","151966",1940228,"courier","app","ios"
"223928","15219",210232,"courier","web","windows"
"224217","15222",1996063,"courier","web","windows"
"224283","152288",1649070,"courier","app","ios"
"224643","152349",2399574,"courier","web","windows"
"224721","152425",1838473,"courier","app","android"
"224736","152782",1195287,"courier","web","windows"
"224835","15290",1761835,"courier","web","windows"
"225043","15300",1353807,"courier","web","windows"
"225526","15309",446114,"courier","app","ios"
"226332","15323",1619789,"courier","app","android"
"226422","15330",877487,"courier","app","android"
"226609","15335",674140,"courier","app","ios"
"227197","153506",337645,"courier","web","windows"
"227261","153650",784878,"courier","web","windows"
"227309","153654",836001,"courier","app","android"
"227564","153824",785738,"courier","app","android"
"227844","15384",823864,"courier","app","ios"
"228024","154045",786793,"courier","web","windows"
"228276","15408",1615900,"courier","web","windows"
"228599","154128",1189753,"courier","web","windows"
"228611","154135",1096597,"courier","app","android"
"228626","154153",841232,"courier","app","android"
"229146","15435",1782267,"courier","web","linux"
"230490","15446",558495,"courier","app","ios"
"230590","154759",407856,"courier","web","windows"
"230968","15482",1873836,"courier","app","android"
"231543","154892",2774164,"courier","app","ios"
"231561","15508",930352,"courier","web","windows"
"231603","155410",794955,"courier","app","android"
"232131","155428",215763,"courier","web","android"
"233251","155444",2322768,"courier","web","windows"
"233255","155659",956908,"courier","app","windows"
"233687","155683",1459429,"courier","web","windows"
"233777","155685",2044968,"courier","web","windows"
"233985","155773",1249693,"courier","app","android"
"234167","155791",1874212,"courier","web","android"
"234363","155795",1258275,"courier","app","android"
"234531","155811",1100336,"courier","app","ios"
"234631","155858",2058521,"courier","web","windows"
"234719","155923",1343583,"courier","web","windows"
"234851","155986",1845430,"courier","app","ios"
"234886","156050",1766631,"courier","web","windows"
"235081","15610",1269334,"courier","web","linux"
"235442","156108",2058791,"courier","web","windows"
"235574","156141",897677,"courier","app","android"
"235655","156152",2059017,"courier","web","windows"
"235703","156155",1838365,"courier","web","android"
"236153","156158",2058565,"courier","app","ios"
"236171","156206",628896,"courier","app","ios"
"236213","156242",1549530,"courier","app","android"
"236367","156264",1941446,"courier","app","ios"
"236477","15630",1764590,"courier","app","android"
"236673","156364",405982,"courier","web","windows"
"236817","156401",397876,"courier","app","ios"
"236947","156422",1555058,"courier","web","windows"
"237219","15645",1924600,"courier","web","windows"
